IsTestSet	OBJECT	SAMPLE	IsHit	spotify_popularity	Artist	Track	Album_Name	Release_Date	ISRC	All_Time_Rank	Track_Score	Spotify_Streams	Spotify_Playlist_Count	Spotify_Playlist_Reach	YouTube_Views	YouTube_Likes	TikTok_Posts	TikTok_Likes	TikTok_Views	YouTube_Playlist_Reach	Apple_Music_Playlist_Count	AirPlay_Spins	SiriusXM_Spins	Deezer_Playlist_Count	Deezer_Playlist_Reach	Amazon_Playlist_Count	Pandora_Streams	Pandora_Track_Stations	Soundcloud_Streams	Shazam_Counts	TIDAL_Popularity	Explicit_Track	region	market_size	q_popularity	q_streams	q_track_score
True	obj83	valid	0	79	H. Andersson	Violet Engine 2025 2	Final Chapter	09.07.2025	MV202500135	4269	64,5	19,988,844	57,365	77,082,750	2,199,368	27,048	1,547,239	418,747	708,000	9,887,367	5	425,283	93075	155	1,947,464	156	25,527,392	69,844	18,455,699	3,370,121	35	0	Asia-Pacific	large	3	4	2
True	obj84	valid	0	65	V. Popov	Velvet Storm 2025	Dark Matter	05.02.2025	MV202500136	2852	57,6	2,665,643	69,560	65,243,035	1,970,931	37,549	1,926,117	451,511	1,116,733	8,079,129	2	87,517	50623	167	5,031,691	67	5,850,449	51,328	7,730,801	2,689,516	79	0	Latin America	large	2	1	1
True	obj85	valid	0	48	E. Brooks	Golden Ratio 2025	New Dawn	24.08.2025	MV202500137	2113	40,5	4,531,767	13,604	50,696,607	3,273,716	162,926	1,353,858	1,178,199	2,172,368	6,314,613	477	258,252	972	249	2,482,576	18	33,684,895	82,107	2,280,864	4,656,981	47	0	Americas	small	1	2	1
True	obj86	valid	0	90	J. Martinez	Velvet Storm 2025	Legacy Cycle	04.05.2025	MV202500138	2917	86,7	14,917,344	31,283	8,544,076	10,510,117	491,952	1,351,656	1,043,703	3,191,213	12,276,539	382	270,736	4226	144	6,206,674	98	49,268,066	89,699	26,063,065	2,454,026	98	0	Europe	large	4	4	3
True	obj87	valid	0	56	D. Rossi	Digital Saints 2025	Universe Zero	15.09.2025	MV202500139	987	20,7	3,162,778	139,679	36,811,046	981,937	36,889	23,738	820,791	1,469,303	11,620,164	162	306,389	25970	164	2,371,391	94	30,654,202	36,592	14,963,100	1,052,662	70	0	Latin America	medium	1	1	0
True	obj88	valid	0	37	V. Popov	Crimson Archive 2025	Legacy Cycle	29.06.2025	MV202500141	4718	73,5	10,054,640	130,008	43,079,675	7,043,541	346,365	569,289	2,908,845	6,138,398	10,208,890	387	223,465	7840	184	4,637,520	191	43,412,882	64,058	27,857,000	2,109,082	61	0	Latin America	large	0	3	2
True	obj89	valid	0	63	G. Murphy	Violet Engine 2025	Open Sky	16.08.2025	MV202500142	3689	89,6	3,506,616	82,856	14,719,057	2,229,262	24,352	1,455,572	989,718	3,022,265	18,808,746	350	40,032	16691	30	637,923	175	27,421,687	2,636	11,910,375	3,824,981	8	0	Europe	medium	2	1	3
True	obj90	valid	0	84	M. Chen	Solar Drift 2025	Standalone	06.03.2025	MV202500143	2924	47,5	818,586	172,087	26,022,853	121,525	3,529	1,949,965	207,241	562,376	5,448,288	222	484,771	69762	53	5,975,841	126	31,792,556	56,398	15,703,794	3,197,641	30	0	Asia-Pacific	large	4	0	1
True	obj91	valid	0	44	Q. Jensen	Crimson Archive 4	Standalone	11.03.2025	MV202500144	4030	53,4	7,907,382	189,396	38,170,594	2,434,791	25,237	860,927	1,155,010	2,333,331	4,624,307	3	186,821	41173	168	3,947,520	32	36,855,892	38,972	11,350,741	1,314,901	42	1	Americas	medium	1	3	1
True	obj92	valid	0	34	H. Andersson	Red Meridian	Prime Story	06.02.2025	MV202500146	104	103,6	3,880,350	24,480	61,453,972	1,774,848	35,423	1,542,473	243,162	593,385	14,752,380	16	230,417	77099	156	9,821,158	94	34,072,116	31,210	9,691,895	3,145,821	4	0	Asia-Pacific	large	0	1	4
True	obj93	valid	0	62	R. Silva	City of Glass 2025	Standalone	27.02.2025	MV202500147	2262	35,9	5,682,411	116,980	31,670,705	1,289,761	25,438	1,937,672	772,278	2,183,242	13,815,028	344	77,495	77079	74	4,999,192	137	16,921,104	96,965	22,786,804	300,261	35	1	Latin America	large	2	2	0
True	obj94	valid	0	48	P. Singh	Ember Valley 2025	Final Chapter	13.08.2025	MV202500148	1104	48,3	5,820,258	50,214	3,168,688	3,491,524	133,603	1,118,093	94,243	256,308	9,801,839	283	271,810	32368	140	8,676,618	119	43,028,043	16,034	15,934,122	2,246,920	81	0	Latin America	small	1	2	1
True	obj95	valid	0	37	A. Volkov	Quantum Rain 3	Prime Story	02.11.2025	MV202500152	2461	62,5	7,811,976	196,880	17,193,676	486,114	10,984	1,543,068	384,152	1,475,671	16,446,749	459	255,635	57066	171	942,871	92	7,805,355	26,498	26,688,760	1,249,284	25	0	Americas	large	0	3	2
True	obj96	valid	0	34	G. Murphy	Red Meridian	Open Sky	21.07.2025	MV202500154	738	88,3	2,461,622	44,494	23,189,744	1,915,831	49,376	264,464	562,046	804,358	11,428,811	24	199,595	8507	150	7,738,251	26	6,743,538	55,929	14,635,832	3,261,242	19	0	Europe	medium	0	1	3
True	obj97	valid	0	77	I. Hassan	Hyperion Rise	Prime Story	03.10.2025	MV202500156	3957	47	2,928,270	124,646	79,384,247	611,734	23,125	1,336,554	493,305	1,112,155	18,120,805	263	127,728	6011	60	6,965,266	54	23,248,040	94,517	1,997,933	3,301,864	66	0	Americas	large	3	1	1
True	obj98	valid	0	31	I. Hassan	Arctic Pulse	Open Sky	30.12.2025	MV202500157	722	107,8	4,010,077	37,364	40,057,059	500,067	14,161	1,852,707	406,951	512,826	4,947,842	264	166,784	39339	47	3,467,799	70	31,261,548	23,620	29,347,328	2,506,257	81	0	Americas	large	0	1	4
True	obj99	valid	0	69	T. Kim	Arctic Pulse 2025 2	Standalone	26.04.2025	MV202500160	3384	54,3	5,449,843	44,588	53,710,413	404,226	7,321	409,203	1,262,817	2,141,509	19,093,981	219	308,529	68786	260	8,875,869	85	38,810,735	60,792	24,729,855	3,601,004	39	0	Americas	small	2	2	1
True	obj100	valid	0	62	H. Andersson	Winter Echo 2025	Dark Matter	22.01.2025	MV202500161	322	88,9	7,222,103	111,584	41,294,973	5,115,667	180,204	98,685	586,862	1,182,704	7,960,797	152	413,810	46134	126	6,131,342	10	25,848,482	14,223	24,896,805	2,258,490	72	1	Asia-Pacific	large	2	3	3
True	obj101	valid	0	52	Q. Jensen	Binary Sunset	Open Sky	19.11.2025	MV202500165	2353	88,1	2,191,112	85,468	67,825,359	978,791	19,954	1,150,327	77,618	228,591	18,542,107	307	248,198	72918	149	8,079,803	176	11,636,081	29,048	5,806,663	591,035	46	0	Americas	medium	1	0	3
True	obj102	valid	0	60	T. Kim	Winter Echo 2025	Prime Story	23.11.2025	MV202500166	556	58,5	9,486,050	61,623	40,540,103	1,984,988	45,569	12,361	1,857,172	5,795,008	6,827,231	362	307,996	2911	52	3,305,148	67	33,623,647	91,616	23,917,631	3,228,261	48	0	Americas	small	2	3	1
True	obj103	valid	0	35	I. Hassan	Stone Butterfly 2025 4	Dark Matter	03.06.2025	MV202500167	154	97,3	26,637,398	41,731	54,842,609	12,618,321	529,734	1,776,070	5,505,345	12,057,077	19,392,265	140	15,586	98361	187	8,424,057	114	19,478,313	59,519	25,937,810	3,757,701	70	0	Americas	large	0	4	3
True	obj104	valid	0	49	K. Olsen	Burning Atlas 2025	Standalone	26.09.2025	MV202500168	759	40	1,193,081	88,810	2,004,532	330,171	9,676	1,000,158	50,762	87,949	18,472,735	366	261,813	77553	42	8,717,989	164	46,901,192	67,671	3,981,514	3,622,853	45	0	Americas	large	1	0	1
True	obj105	valid	0	88	A. Volkov	Violet Engine 2025	Prime Story	24.01.2025	MV202500169	4732	87,1	5,622,801	151,722	51,111,679	715,935	13,168	401,190	1,305,570	2,614,258	10,645,516	386	335,562	27265	47	1,144,603	191	27,981,288	10,237	16,275,861	2,746,828	27	0	Americas	large	4	2	3
True	obj106	valid	0	66	H. Andersson	Frozen Ledger 2025	Origin Arc	15.03.2025	MV202500171	1503	89,6	4,828,451	139,952	53,217,797	3,359,743	139,601	1,764,819	912,158	2,252,293	605,282	237	175,720	46124	51	7,679,415	120	6,369,700	10,293	24,526,586	3,983,788	32	0	Asia-Pacific	large	2	2	3
True	obj107	valid	0	41	C. Wright	Binary Sunset	Open Sky	04.09.2025	MV202500172	3567	58,4	17,558,142	113,485	27,382,644	5,932,235	224,032	346,253	1,910,450	5,874,432	14,787,340	355	418,374	11432	178	3,253,780	19	22,260,811	30,803	12,173,810	2,991,295	68	0	Europe	small	0	4	1
True	obj108	valid	0	63	D. Rossi	Northern Code 2025	Universe Zero	22.11.2025	MV202500173	4353	21,5	13,222,658	58,371	49,249,617	8,692,304	242,396	411,402	3,035,294	11,099,435	5,994,706	397	339,779	91850	281	7,177,912	183	49,514,462	58,272	18,344,722	2,552,119	84	0	Latin America	medium	2	3	0
True	obj109	valid	0	59	Y. Tanaka	Iron Garden 2025	Final Chapter	19.08.2025	MV202500175	61	59,7	3,637,747	115,629	67,745,842	1,231,508	23,977	1,003,507	274,522	645,221	10,923,325	183	489,116	56814	211	1,131,643	96	34,524,863	14,208	21,938,795	4,917,895	98	0	Asia-Pacific	medium	2	1	2
True	obj110	valid	0	31	Y. Tanaka	Silent Protocol 4	Universe Zero	09.02.2025	MV202500177	2302	92,4	8,040,968	55,115	20,563,888	5,536,881	219,577	1,207,682	728,319	2,730,007	14,779,344	329	184,883	17539	234	2,361,958	36	26,369,442	3,309	29,522,149	4,836,728	59	0	Asia-Pacific	medium	0	3	3
True	obj111	valid	0	42	B. Carter	Desert Oracle 2025	Standalone	18.04.2025	MV202500178	2166	55,2	70,907,237	151,121	9,288,389	34,270,747	572,459	797,549	18,019,768	36,829,305	14,923,010	376	266,260	37980	211	4,745,895	29	43,513,886	1,186	27,816,675	2,244,103	67	0	Asia-Pacific	large	0	4	1
True	obj112	valid	0	87	T. Kim	Digital Saints 2025	Chronicles Saga	20.05.2025	MV202500179	4786	81,9	7,724,155	78,291	61,854,349	2,326,712	92,983	1,468,653	675,519	1,924,167	3,898,513	168	345,139	17991	164	6,728,018	166	598,070	9,769	3,117,218	2,229,711	21	0	Americas	small	4	3	3
True	obj113	valid	0	49	Y. Tanaka	Binary Sunset 2025	Legacy Cycle	25.02.2025	MV202500181	871	112,5	2,436,701	182,530	57,234,871	384,765	5,437	145,931	567,568	1,589,056	5,011,927	222	448,256	14885	192	9,328,937	132	13,321,824	70,005	27,138,526	2,873,201	51	0	Asia-Pacific	medium	1	1	4
True	obj114	valid	0	71	B. Carter	Velvet Storm	Dark Matter	03.05.2025	MV202500183	2521	29,7	638,332	99,986	77,196,658	266,136	11,303	1,933,151	18,044	22,482	6,785,702	168	360,505	40550	63	6,538,499	104	47,004,489	87,020	16,096,841	3,705,257	23	1	Asia-Pacific	large	3	0	0
True	obj115	valid	0	90	Y. Tanaka	Final Orbit 2025 2	Chronicles Saga	09.04.2025	MV202500186	2965	80,9	1,611,283	172,559	78,942,701	222,567	6,744	928,485	263,860	779,468	4,162,174	26	56,339	14921	253	9,114,843	99	7,987,979	92,267	1,620,828	1,820,965	20	0	Asia-Pacific	medium	4	0	3
True	obj116	valid	0	45	W. Stone	City of Glass 2025	Legacy Cycle	15.01.2025	MV202500187	3644	26	40,045,206	118,582	26,084,525	16,570,547	297,442	1,353,737	1,748,328	3,692,325	15,579,505	163	49,032	73774	260	3,755,323	44	23,549,512	48,440	26,714,665	724,706	92	0	Americas	small	1	4	0
True	obj117	valid	0	69	D. Rossi	Blue Static 4	New Dawn	19.10.2025	MV202500188	3427	81,4	4,213,484	34,323	27,492,644	399,180	18,145	1,207,311	208,927	712,593	12,759,984	305	84,967	97013	256	864,743	171	24,460,669	99,566	17,747,426	4,184,945	27	0	Latin America	medium	2	2	3
True	obj118	valid	0	34	W. Stone	Thunder Archive 2025	New Dawn	03.01.2025	MV202500189	4131	75,8	9,738,640	6,820	42,494,426	3,538,329	103,215	1,596,055	222,284	777,908	9,048,827	120	279,243	1242	219	9,499,338	26	14,789,521	64,764	2,721,885	2,398,914	30	0	Americas	small	0	3	2
True	obj119	valid	0	74	H. Andersson	Quantum Rain	Chronicles Saga	17.11.2025	MV202500190	2728	106,8	1,038,976	106,230	23,734,232	413,742	16,597	1,396,140	201,235	586,600	11,504,587	103	342,332	62045	100	9,322,432	102	45,500,205	36,399	1,546,877	1,914,774	46	1	Asia-Pacific	large	3	0	4
True	obj120	valid	0	68	Q. Jensen	Kinetic Prayer	Open Sky	03.05.2025	MV202500191	1719	73,9	2,632,889	150,659	60,873,263	1,197,241	27,319	1,795,876	521,894	1,362,135	8,458,582	27	186,406	45241	150	8,295,598	94	26,595,223	82,537	26,983,535	2,259,891	36	0	Americas	medium	2	1	2
True	obj121	valid	0	84	F. Nguyen	Quantum Rain 2025	Universe Zero	09.02.2025	MV202500192	1233	24,2	13,134,845	175,011	41,659,804	1,734,110	60,851	586,409	1,182,443	4,629,038	10,828,699	66	173,350	44386	193	2,915,167	12	43,589,685	23,232	28,423,461	3,223,360	41	0	Asia-Pacific	large	4	3	0
True	obj122	valid	0	58	J. Martinez	Ember Valley 2025	Prime Story	09.03.2025	MV202500193	3967	88,2	8,114,016	74,443	23,058,821	5,872,206	257,323	296,761	802,342	1,601,691	19,124,277	309	80,394	53531	54	1,753,593	141	45,235,557	79,445	4,837,641	584,586	99	0	Europe	large	2	3	3
True	obj123	valid	0	81	K. Olsen	Deep Current	Chronicles Saga	07.06.2025	MV202500196	3640	53,8	3,962,138	148,331	33,254,625	3,102,919	85,951	327,664	1,044,211	3,381,574	17,954,472	364	207,096	83551	179	1,436,392	60	49,419,121	52,530	10,062,502	4,665,764	59	0	Americas	large	3	1	1
True	obj124	valid	0	46	V. Popov	Broken Compass	Prime Story	29.05.2025	MV202500197	2490	74,6	3,209,373	98,870	59,191,083	1,493,642	28,350	1,582,459	71,400	116,472	6,003,388	320	318,280	12417	199	2,876,890	35	45,339,659	64,478	853,277	3,823,591	49	0	Latin America	large	1	1	2
True	obj125	valid	0	48	A. Volkov	Crimson Archive 2025	Open Sky	22.12.2025	MV202500198	2127	60,8	7,220,185	32,653	4,690,246	4,792,113	109,199	1,756,646	853,632	1,348,220	3,266,177	136	209,757	91210	106	2,898,561	105	46,815,850	51,386	22,993,273	916,237	9	0	Americas	large	1	3	2
True	obj126	valid	0	79	A. Volkov	Final Orbit	Universe Zero	05.07.2025	MV202500199	1122	86,9	10,289,986	103,682	29,847,405	1,254,092	36,865	680,692	1,833,814	6,877,180	2,048,357	77	110,556	18841	269	6,134,283	166	26,282,641	53,209	16,533,384	3,781,533	11	0	Americas	large	3	3	3
True	obj127	valid	0	87	V. Popov	Velvet Storm	Prime Story	16.02.2025	MV202500201	2850	36,6	48,994,877	70,505	68,412,495	7,798,403	321,544	1,225,951	11,092,313	28,992,486	1,366,740	409	381,622	52883	214	9,642,637	34	37,700,893	432	21,760,480	4,621,160	92	0	Latin America	large	4	4	0
True	obj128	valid	0	65	B. Carter	Lunar Cartography 2025 3	Legacy Cycle	25.02.2025	MV202500204	1103	114,8	19,755,770	6,041	59,026,490	2,798,257	120,919	996,320	3,001,079	3,826,066	3,581,913	302	163,477	30275	186	7,601,714	132	25,997,445	49,218	13,980,654	1,467,814	49	0	Asia-Pacific	large	2	4	4
True	obj129	valid	0	39	P. Singh	Kinetic Prayer 2025	Origin Arc	15.01.2025	MV202500206	4784	86	1,808,831	5,477	71,308,517	891,477	21,083	194,790	85,336	184,871	7,147,321	175	330,620	24761	194	5,925,316	182	3,275,011	30,491	10,127,827	98,559	32	0	Latin America	small	0	0	3
True	obj130	valid	0	86	F. Nguyen	Feral Harmony 2025 3	Chronicles Saga	13.07.2025	MV202500207	820	43	26,362,765	138,203	16,480,606	12,595,210	376,209	1,622,933	2,728,604	8,373,226	3,332,544	149	484,713	20175	190	9,741,072	15	42,516,714	21,408	7,954,652	1,486,601	57	0	Asia-Pacific	large	4	4	1
True	obj131	valid	0	58	G. Murphy	Crystal Fault 2025	Prime Story	18.04.2025	MV202500208	2457	43,7	14,274,390	86,638	43,200,406	4,432,017	79,789	804,661	460,090	1,357,218	9,064,572	381	90,300	1860	210	8,627,098	115	10,647,640	96,211	22,266,240	2,336,476	93	0	Europe	medium	2	4	1
True	obj132	valid	0	74	R. Silva	Thunder Archive 2025	Chronicles Saga	01.05.2025	MV202500211	1754	47,9	780,569	193,987	35,163,638	586,695	11,834	1,179,002	57,155	147,060	7,494,099	474	158,244	42378	204	9,633,153	175	46,848,614	36,299	21,470,136	4,106,826	2	0	Latin America	large	3	0	1
True	obj133	valid	0	75	Q. Jensen	Infinite Margin 2025	Universe Zero	05.08.2025	MV202500213	2138	66,6	3,390,411	101,316	28,154,989	2,398,956	81,767	1,626,874	840,381	2,744,515	9,065,235	13	26,049	64159	189	7,910,193	27	20,033,092	62,829	9,411,654	411,160	15	0	Americas	medium	3	1	2
True	obj134	valid	0	33	S. Patel	Infinite Margin	Legacy Cycle	31.10.2025	MV202500214	3396	65,2	29,223,043	73,583	31,485,599	19,581,673	491,359	1,669,374	7,067,982	19,769,807	414,692	11	279,264	61200	68	889,765	92	13,089,158	85,183	1,493,488	3,090,020	60	1	Europe	large	0	4	2
True	obj135	valid	0	52	N. Fischer	Frozen Ledger 2025	Prime Story	25.04.2025	MV202500215	4049	96,2	6,130,025	76,476	34,510,374	3,587,123	65,516	431,211	400,031	1,403,088	14,534,161	94	90,184	79246	8	9,761,281	47	22,548,834	24,831	17,487,092	3,236,177	8	0	Europe	small	1	2	3
True	obj136	valid	0	39	Y. Tanaka	Violet Engine 2	Origin Arc	27.01.2025	MV202500216	4901	59,4	4,216,850	141,942	64,790,137	1,263,566	12,906	1,009,133	329,352	746,517	19,550,477	335	66,119	89222	12	1,793,722	33	24,641,991	33,917	14,042,545	448,239	71	0	Asia-Pacific	medium	0	2	2
True	obj137	valid	0	93	G. Murphy	Blue Static 2025	Prime Story	25.05.2025	MV202500217	2565	67,4	2,790,174	87,211	13,207,055	2,028,720	80,083	982,600	240,883	929,842	11,113,494	461	318,326	43998	56	545,671	36	23,512,376	16,355	14,013,985	580,120	89	0	Europe	medium	4	1	2
True	obj138	valid	0	77	K. Olsen	Final Orbit 2025	Dark Matter	03.07.2025	MV202500220	4011	92,3	2,125,543	89,143	31,053,281	1,167,221	24,207	1,200,721	534,139	775,902	8,450,726	184	93,177	63068	27	5,133,414	194	33,822,001	64,761	21,409,064	4,653,338	52	0	Americas	large	3	0	3
True	obj139	valid	0	73	T. Kim	Crimson Archive 2025	Open Sky	06.04.2025	MV202500222	872	62,2	1,509,770	86,816	1,443,038	314,487	8,112	26,707	49,345	149,823	9,203,260	202	328,858	74424	217	3,027,999	162	30,837,241	69,066	28,894,248	3,375,511	80	1	Americas	small	3	0	2
True	obj140	valid	0	78	K. Olsen	Velvet Storm 2025	Dark Matter	29.11.2025	MV202500223	706	88,1	2,301,500	60,253	37,079,410	365,629	10,588	43,731	184,387	307,021	3,048,444	351	481,933	47148	257	5,852,262	40	28,471,523	83,383	1,527,665	39,371	63	0	Americas	large	3	1	3
True	obj141	valid	0	54	J. Martinez	Lunar Cartography 2025	New Dawn	10.11.2025	MV202500224	498	45,5	16,304,490	105,708	33,766,143	12,252,183	277,315	127,114	4,442,504	16,437,514	8,342,749	236	247,394	93896	104	6,975,144	4	14,400,539	19,220	10,315,421	1,160,515	21	0	Europe	large	1	4	1
True	obj142	valid	0	80	F. Nguyen	Broken Compass 2025	Origin Arc	19.07.2025	MV202500225	1328	84	2,513,449	124,406	22,603,752	1,934,985	77,341	1,334,146	632,367	987,422	3,989,684	302	50,451	41598	298	3,036,518	41	2,352,466	1,813	26,427,183	1,785,219	15	0	Asia-Pacific	large	3	1	3
True	obj143	valid	0	60	T. Kim	Paper Kingdom 2025	Dark Matter	01.07.2025	MV202500226	1239	27,7	1,269,162	170,696	69,896,917	795,803	27,193	208,373	296,130	397,164	18,925,354	399	481,323	75576	292	7,816,523	121	42,919,370	10,186	16,874,185	2,536,528	16	1	Americas	small	2	0	0
True	obj144	valid	0	81	S. Patel	Deep Current 2025	Chronicles Saga	06.01.2025	MV202500228	2772	98,4	3,928,636	63,029	78,555,774	2,310,899	38,298	123,030	628,704	2,090,905	13,203,523	320	451,255	5780	189	7,133,695	132	25,988,918	29,572	12,060,084	3,404,353	55	0	Europe	large	3	1	3
True	obj145	valid	0	68	K. Olsen	Northern Code 2025	Final Chapter	13.11.2025	MV202500229	2471	61,8	10,420,430	16,947	42,999,305	5,616,901	143,791	1,437,789	2,211,909	8,103,664	10,409,394	270	106,867	51167	93	3,407,088	127	1,171,087	89,031	16,197,979	1,293,450	83	0	Americas	large	2	3	2
True	obj146	valid	0	70	N. Fischer	Crimson Archive 2025	New Dawn	25.01.2025	MV202500230	4690	103,4	4,014,092	147,398	36,257,241	2,478,380	122,228	1,610,794	1,135,945	4,508,793	11,311,944	447	313,872	53328	178	3,503,371	56	39,239,463	71,485	20,173,014	3,571,754	51	1	Europe	small	3	1	4
True	obj147	valid	0	79	F. Nguyen	Midnight Cartel	Universe Zero	30.07.2025	MV202500231	1760	52,9	2,475,914	89,288	29,549,844	275,966	8,568	1,176,520	69,415	184,161	7,895,649	131	249,413	42342	132	9,310,356	97	48,663,624	82,381	4,330,385	635,619	71	1	Asia-Pacific	large	3	1	1
True	obj148	valid	0	42	L. Nakamura	Crystal Fault 2025	Open Sky	13.07.2025	MV202500233	1135	75,2	594,666	101,002	36,880,283	241,684	6,766	898,204	130,118	471,777	6,504,325	399	332,251	40962	69	3,953,971	108	47,903,974	89,004	22,077,383	3,229,582	86	0	Americas	small	0	0	2
True	obj149	valid	0	68	G. Murphy	Ocean of Stars 2025 4	Open Sky	05.10.2025	MV202500234	1552	73,9	10,495,939	150,136	40,216,077	5,065,777	54,439	1,316,543	265,899	715,057	19,247,535	137	102,902	82969	251	5,795,527	16	26,677,193	32,043	17,666,790	2,457,365	93	0	Europe	medium	2	3	2
True	obj150	valid	0	58	R. Silva	Arctic Pulse 2025	Standalone	19.04.2025	MV202500237	4376	103,1	26,162,532	112,660	24,058,061	12,790,060	330,139	246,041	4,133,555	6,576,571	11,129,581	139	215,981	61044	287	3,183,039	136	17,131,762	26,136	22,580,820	2,263,590	24	0	Latin America	large	2	4	4
True	obj151	valid	0	58	C. Wright	Feral Harmony	Universe Zero	08.11.2025	MV202500238	4554	16,7	3,099,545	179,064	56,266,941	1,262,744	51,139	1,076,309	841,275	2,864,082	12,981,945	38	15,473	83208	201	6,722,459	70	40,639,062	82,746	10,738,972	885,933	76	0	Europe	small	2	1	0
True	obj152	valid	0	89	Y. Tanaka	Paper Kingdom 2025	Chronicles Saga	15.12.2025	MV202500239	2484	61,7	958,916	161,702	17,699,602	710,603	34,965	1,934,596	109,094	142,152	9,856,757	352	303,013	713	295	6,384,361	22	13,867,377	50,032	5,114,312	968,851	73	0	Asia-Pacific	medium	4	0	2
True	obj153	valid	0	57	K. Olsen	Broken Compass	Prime Story	27.04.2025	MV202500240	190	93,3	6,822,165	198,391	55,441,935	4,848,869	151,855	505,916	1,510,295	4,180,987	9,078,522	468	320,483	94307	15	9,387,593	86	49,755,323	27,403	20,405,204	2,332,933	36	0	Americas	large	2	2	3
True	obj154	valid	0	30	W. Stone	Burning Atlas 2025	Standalone	21.06.2025	MV202500241	1849	59,1	13,714,887	195,621	33,911,382	1,527,244	19,819	500,043	2,411,456	4,004,339	6,216,117	312	48,363	47996	242	5,925,307	125	16,715,126	25,040	3,235,219	1,191,796	34	1	Americas	small	0	4	2
True	obj155	valid	0	89	H. Andersson	Binary Sunset 2025 3	Standalone	24.10.2025	MV202500242	2567	96,5	1,172,618	178,027	55,472,159	168,411	6,956	124,098	343,122	1,182,633	1,095,776	305	215,919	10182	16	522,031	169	20,084,153	61,730	12,333,240	4,322,913	78	0	Asia-Pacific	large	4	0	3
True	obj156	valid	0	43	E. Brooks	Midnight Cartel 2025	Legacy Cycle	14.01.2025	MV202500243	842	80,1	4,574,062	2,556	57,066,818	1,786,434	60,230	1,681,574	481,082	1,795,511	2,519,632	254	177,695	48139	186	1,859,234	27	2,203,539	12,768	17,535,668	2,565,628	65	0	Americas	small	0	2	3
True	obj157	valid	0	76	F. Nguyen	Paper Kingdom 2025	Legacy Cycle	21.12.2025	MV202500245	2716	19,4	1,676,349	161,473	30,079,185	373,332	9,711	1,652,186	320,076	390,118	197,841	178	277,345	14240	132	6,313,345	182	17,995,461	97,530	5,973,686	1,420,504	21	0	Asia-Pacific	large	3	0	0
True	obj158	valid	0	31	K. Olsen	Solar Drift	New Dawn	06.03.2025	MV202500247	667	30,6	16,719,420	156,954	63,281,867	11,513,443	398,312	334,950	4,862,533	11,119,272	17,648,441	375	187,133	51889	53	7,124,868	105	24,164,852	95,575	14,212,744	2,905,933	63	0	Americas	large	0	4	0
True	obj159	valid	0	85	T. Kim	Solar Drift 2025	Origin Arc	13.07.2025	MV202500248	4511	62,5	7,697,571	17,043	60,132,303	3,683,501	80,307	1,037,689	2,165,285	3,993,862	822,858	256	168,186	45115	129	3,675,119	99	13,650,973	2,471	13,250,654	1,328,124	7	0	Americas	small	4	3	2
True	obj160	valid	0	54	Z. Ali	Blue Static 2025 2	Legacy Cycle	04.07.2025	MV202500249	2698	23,2	2,474,948	50,079	59,619,455	194,805	7,936	1,690,911	168,516	292,172	12,080,680	68	427,499	71618	162	2,611,354	154	14,092,263	34,663	29,905,270	4,729,075	82	0	Latin America	small	1	1	0
True	obj161	valid	0	70	O. Dubois	Paper Kingdom 2025	Chronicles Saga	28.08.2025	MV202500250	1539	37	13,162,200	85,815	75,354,962	7,790,479	208,064	877,417	1,892,807	6,791,852	602,081	69	436,875	30557	221	4,998,002	131	17,733,122	22,549	12,771,580	3,763,130	76	0	Latin America	large	3	3	0
